NUMERO;PROMEDIO_UNO;PROMEDIO_DOS;NOTA_EE_DOS;PROMEDIO_TRES;NOTA_MULTIVARIADO;NOTA_FISICA_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;PROMEDIO_SEIS;NAC_SEIS;NOTA_PLINEAL;NOTA_IECONOMICA;NOTA_DISEÑO;NOTA_METODOS;NOTA_EI_TRES;PROMEDIO_SIETE;CAR_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NOTA_EMPRENDIMIENTO;VECES_EMPRENDIMIENTO;CREDITOS_EMPRENDIMIENTO;NOTA_GRAFOS;VECES_GRAFOS;CREDITOS_GRAFOS;NOTA_CALIDAD_UNO;VECES_CALIDAD_UNO;CREDITOS_CALIDAD_UNO;NOTA_MECARDOTECNIA;VECES_MERCADOTECNIA;CREDITOS_MERCADOTECNIA;NOTA_ERGONOMIA;VECES_ERGONOMIA;CREDITOS_ERGONOMIA;NOTA_HOMBRE;VECES_HOMBRE;CREDITOS_HOMBRE;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;RENDIMIENTO_OCHO;PROMEDIO_OCHO
680;36.8;35.73529411764706;38.0;38.833333333333336;30.0;32.0;34;40.8235294117647;41.0;45.0;45.0;40.0;45.0;39.64705882352941;8;35.0;40.0;44.0;39.0;40;41.13333333333333;0;15;15;0;8;8;0;1;46.0;1;2;49.0;1;2;36.0;1;2;34.0;1;2;42.0;1;2;39.0;1;1;45.0;1;2;37.0;1;2;2;38.607142857142854
683;35.13333333333333;36.88235294117647;41.0;31.333333333333332;30.0;34.0;40;36.705882352941174;34.0;41.0;50.0;36.0;35.0;34.88235294117647;8;30.0;35.0;43.0;30.0;45;35.733333333333334;1;17;15;2;8;7;1;1;26.5;2;2;42.0;1;2;33.0;1;2;36.0;1;2;40.0;1;2;39.0;1;1;37.0;1;2;34.0;1;2;2;30.0
684;37.6;39.875;35.0;38.666666666666664;38.0;36.0;33;35.285714285714285;35.0;47.0;0.0;44.0;0.0;33.1875;7;31.0;40.0;40.0;35.0;0;31.2;0;9;9;0;5;5;0;1;0.0;0;2;30.0;1;2;35.0;1;2;32.0;1;2;39.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;1;25.65
685;35.666666666666664;35.8235294117647;45.0;33.0;30.0;27.666666666666668;0;37.88235294117647;33.0;45.0;40.0;38.0;46.0;37.94117647058823;8;35.0;40.0;50.0;37.0;31;40.2;0;15;15;0;8;8;0;1;41.0;1;2;32.0;1;2;44.0;1;2;36.0;1;2;48.0;1;2;41.0;1;1;40.0;1;2;40.0;1;2;2;36.642857142857146
686;37.46666666666667;35.588235294117645;43.0;34.55555555555556;26.0;31.0;50;38.64705882352941;38.0;35.0;45.0;44.0;46.0;39.23529411764706;8;37.0;39.0;39.0;35.0;43;40.2;0;15;15;0;8;8;0;1;42.0;1;2;45.0;1;2;40.0;1;2;35.0;1;2;37.0;1;2;43.0;1;1;42.0;1;2;39.0;1;2;2;39.357142857142854
687;28.923076923076923;36.03333333333333;0.0;31.294117647058822;31.0;0.0;0;26.321428571428573;29.0;33.0;0.0;37.0;0.0;22.0;1;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;0.0
689;36.8;36.11764705882353;40.0;35.0;30.0;38.0;0;36.76470588235294;34.0;39.0;50.0;36.0;32.0;38.411764705882355;8;36.0;39.0;41.0;37.0;38;39.266666666666666;0;15;15;0;8;8;0;1;30.0;1;2;49.0;1;2;43.0;1;2;36.0;1;2;42.0;1;2;43.0;1;1;34.0;1;2;39.0;1;2;2;38.642857142857146
691;33.2;40.1764705882353;44.0;38.77777777777778;35.0;42.0;42;38.64705882352941;34.0;39.0;48.0;39.0;39.0;41.05882352941177;8;37.0;41.0;39.0;40.0;46;40.86666666666667;0;15;15;0;8;8;0;1;42.0;1;2;34.0;1;2;45.0;1;2;40.0;1;2;43.0;1;2;41.0;1;1;45.0;1;2;37.0;1;2;3;42.142857142857146
693;33.8;40.529411764705884;45.0;35.111111111111114;32.0;34.0;50;38.64705882352941;35.0;38.0;47.0;39.0;42.0;39.411764705882355;8;42.0;35.0;39.0;36.0;45;41.6;0;15;15;0;8;8;0;1;42.0;1;2;42.0;1;2;44.0;1;2;40.0;1;2;44.0;1;2;44.0;1;1;39.0;1;2;39.0;1;2;2;37.82142857142857
694;33.63333333333333;35.5;44.0;36.166666666666664;30.0;35.0;44;38.88235294117647;34.0;40.0;47.0;42.0;48.0;41.529411764705884;8;40.0;43.0;48.0;39.0;38;42.06666666666667;0;15;15;0;8;8;0;1;39.0;1;2;49.0;1;2;42.0;1;2;32.0;1;2;44.0;1;2;41.0;1;1;49.0;1;2;40.0;1;2;2;38.535714285714285
696;31.016666666666666;33.35294117647059;48.0;33.27777777777778;31.0;35.0;0;35.26470588235294;33.5;32.0;42.0;36.0;39.0;35.88235294117647;8;36.0;27.5;38.0;42.0;30;38.666666666666664;0;15;15;0;8;8;0;1;38.0;1;2;38.0;1;2;45.0;1;2;30.0;1;2;44.0;1;2;44.0;1;1;33.0;1;2;40.0;1;2;2;38.642857142857146
697;35.2;37.0;47.0;39.27777777777778;36.0;42.0;45;40.05882352941177;38.0;42.0;43.0;39.0;47.0;38.35294117647059;8;30.0;38.0;48.0;41.0;42;40.333333333333336;0;15;15;0;8;8;0;1;30.0;1;2;49.0;1;2;40.0;1;2;36.0;1;2;44.0;1;2;41.0;1;1;43.0;1;2;40.0;1;2;3;42.5
698;33.166666666666664;37.1764705882353;42.0;37.19444444444444;32.0;40.0;44;37.35294117647059;38.0;40.0;45.0;41.0;36.0;40.0;8;43.0;40.0;41.0;38.0;45;37.93333333333333;0;15;15;0;8;8;0;1;34.0;1;2;34.0;1;2;42.0;1;2;42.0;1;2;41.0;1;2;41.0;1;1;38.0;1;2;33.0;1;2;3;40.857142857142854
699;36.733333333333334;35.0;41.0;38.111111111111114;30.0;39.0;48;40.294117647058826;38.0;44.0;42.0;42.0;36.0;42.470588235294116;8;45.0;37.0;45.0;35.0;49;39.86666666666667;0;15;15;0;8;8;0;1;33.0;1;2;50.0;1;2;30.0;1;2;42.0;1;2;44.0;1;2;44.0;1;1;40.0;1;2;38.0;1;2;3;40.142857142857146
700;36.333333333333336;37.5;39.0;38.111111111111114;38.0;40.0;0;36.88235294117647;32.0;37.0;50.0;37.0;41.0;36.5;7;0.0;28.0;39.0;33.0;47;24.666666666666668;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;2;37.0;1;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;33.333333333333336
701;35.06666666666667;38.529411764705884;39.0;39.94444444444444;39.0;32.0;43;37.529411764705884;33.0;39.0;42.0;40.0;41.0;40.64705882352941;8;39.0;42.0;41.0;40.0;41;37.53333333333333;1;17;15;2;8;8;0;1;32.0;2;2;41.0;1;2;34.0;1;2;33.0;1;2;42.0;1;2;43.0;1;1;37.0;1;2;41.0;1;2;3;40.964285714285715
703;36.46666666666667;34.94117647058823;34.0;34.916666666666664;27.5;30.0;50;38.76470588235294;31.0;40.0;44.0;42.0;43.0;40.11764705882353;8;39.0;47.0;41.0;35.0;46;43.666666666666664;0;15;15;0;8;8;0;1;46.0;1;2;48.0;1;2;42.0;1;2;34.0;1;2;45.0;1;2;43.0;1;1;46.0;1;2;45.0;1;2;3;40.0
704;36.06666666666667;39.529411764705884;43.0;36.166666666666664;35.0;35.0;50;37.94117647058823;37.0;46.0;39.0;39.0;40.0;37.11764705882353;8;25.0;42.0;46.0;38.0;40;38.46666666666667;0;15;15;0;8;8;0;1;34.0;1;2;50.0;1;2;42.0;1;2;32.0;1;2;37.0;1;2;41.0;1;1;36.0;1;2;37.0;1;2;2;37.714285714285715
706;34.111111111111114;35.37254901960784;45.0;33.30555555555556;31.0;31.0;43;33.1764705882353;35.0;38.0;40.0;24.5;44.0;36.411764705882355;8;35.0;34.0;39.0;34.0;42;38.266666666666666;1;17;15;2;8;7;1;1;27.5;2;2;44.0;1;2;37.0;1;2;39.0;1;2;41.0;1;2;43.0;1;1;46.0;1;2;31.0;1;2;2;37.357142857142854
707;33.46666666666667;31.147058823529413;47.0;33.111111111111114;32.0;34.0;43;35.46078431372549;36.0;36.0;40.0;33.0;45.0;34.76470588235294;8;30.0;34.0;33.0;38.0;36;36.93333333333333;0;15;15;0;8;8;0;1;43.0;1;2;39.0;1;2;38.0;1;2;42.0;1;2;31.0;1;2;38.0;1;1;35.0;1;2;30.0;1;2;2;39.57142857142857
708;34.53333333333333;35.55882352941177;36.0;35.77777777777778;32.0;31.0;0;34.76470588235294;34.0;32.0;37.0;32.0;43.0;32.24509803921569;8;28.5;27.5;26.333333333333332;35.0;43;38.06666666666667;0;15;15;0;8;8;0;1;30.0;1;2;39.0;1;2;38.0;1;2;43.0;1;2;40.0;1;2;41.0;1;1;36.0;1;2;39.0;1;2;2;35.142857142857146
710;38.93333333333333;42.529411764705884;47.0;41.888888888888886;40.0;43.0;50;42.94117647058823;36.0;42.0;47.0;40.0;45.0;43.1764705882353;8;39.0;42.0;48.0;42.0;48;41.733333333333334;0;15;15;0;8;8;0;1;38.0;1;2;50.0;1;2;43.0;1;2;42.0;1;2;43.0;1;2;42.0;1;1;38.0;1;2;38.0;1;2;3;41.42857142857143
711;35.333333333333336;32.19607843137254;50.0;35.22222222222222;43.0;30.0;38;38.11764705882353;37.0;41.0;39.0;39.0;41.0;35.26470588235294;8;32.5;30.0;40.0;31.0;42;38.2;0;15;15;0;8;8;0;1;30.0;1;2;40.0;1;2;39.0;1;2;41.0;1;2;41.0;1;2;39.0;1;1;37.0;1;2;39.0;1;2;2;39.42857142857143
714;28.488888888888887;31.294117647058822;40.0;31.555555555555557;32.0;32.0;44;35.3235294117647;32.0;33.0;44.0;38.0;36.0;34.843137254901954;8;30.0;33.0;26.666666666666668;39.0;41;35.0;2;19;15;4;8;7;1;1;18.5;2;2;41.0;1;2;34.0;1;2;32.0;2;2;38.0;1;2;38.0;1;1;37.0;1;2;43.0;1;2;2;37.0
715;34.1;36.1764705882353;36.0;37.44444444444444;31.0;41.0;46;39.529411764705884;34.0;42.0;50.0;42.0;37.0;39.94117647058823;8;39.0;38.0;46.0;37.0;46;40.93333333333333;0;15;15;0;8;8;0;1;32.0;1;2;50.0;1;2;47.0;1;2;41.0;1;2;40.0;1;2;42.0;1;1;38.0;1;2;38.0;1;2;3;41.714285714285715
717;34.06666666666667;34.8235294117647;39.0;33.25;32.0;38.0;45;40.1764705882353;39.0;41.0;44.0;46.0;36.0;37.705882352941174;8;34.0;35.0;45.0;36.0;45;41.53333333333333;0;15;15;0;8;8;0;1;34.0;1;2;40.0;1;2;47.0;1;2;42.0;1;2;44.0;1;2;39.0;1;1;39.0;1;2;46.0;1;2;3;43.0
718;40.266666666666666;44.11764705882353;45.0;40.611111111111114;38.0;37.0;44;42.411764705882355;33.0;42.0;50.0;47.0;48.0;39.35294117647059;8;31.0;39.0;43.0;37.0;41;40.46666666666667;0;15;15;0;8;8;0;1;30.0;1;2;40.0;1;2;41.0;1;2;46.0;1;2;45.0;1;2;45.0;1;1;38.0;1;2;41.0;1;2;3;43.714285714285715
719;35.93333333333333;32.294117647058826;37.0;35.111111111111114;0.0;0.0;42;28.8;0.0;38.0;34.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;24.666666666666668
722;37.4;37.705882352941174;37.0;37.861111111111114;32.0;39.0;44;39.529411764705884;35.0;43.0;50.0;40.0;39.0;38.705882352941174;8;31.0;35.0;46.0;39.0;44;42.8;0;15;15;0;8;8;0;1;44.0;1;2;47.0;1;2;44.0;1;2;42.0;1;2;36.0;1;2;40.0;1;1;46.0;1;2;42.0;1;2;3;40.5
723;38.93333333333333;38.411764705882355;45.0;39.5;39.0;40.0;0;39.705882352941174;35.0;41.0;48.0;44.0;33.0;38.588235294117645;8;41.0;38.0;42.0;37.0;44;40.13333333333333;0;15;15;0;8;8;0;1;41.0;1;2;49.0;1;2;42.0;1;2;35.0;1;2;43.0;1;2;44.0;1;1;34.0;1;2;35.0;1;2;2;37.392857142857146
724;31.244444444444447;31.6;0.0;33.625;0.0;0.0;0;29.7;0.0;39.0;0.0;24.0;19.0;22.0;1;0.0;0.0;0.0;0.0;0;20.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;40.0;1;1;0.0;0;2;0.0;0;2;1;0.0
726;38.53333333333333;37.588235294117645;40.0;37.77777777777778;31.0;41.0;50;41.470588235294116;36.0;42.0;46.0;45.0;48.0;41.588235294117645;8;32.0;41.0;45.0;40.0;44;43.6;0;15;15;0;8;8;0;1;36.0;1;2;50.0;1;2;46.0;1;2;42.0;1;2;45.0;1;2;44.0;1;1;48.0;1;2;38.0;1;2;3;42.07142857142857
727;30.955555555555556;34.11764705882353;41.0;31.11111111111111;25.5;41.0;43;38.76470588235294;38.0;37.0;40.0;38.0;45.0;35.411764705882355;8;28.0;36.0;37.0;34.0;39;39.53333333333333;0;15;15;0;8;8;0;1;30.0;1;2;46.0;1;2;41.0;1;2;33.0;1;2;42.0;1;2;41.0;1;1;42.0;1;2;42.0;1;2;2;35.42857142857143
728;36.2;36.0;42.0;36.111111111111114;33.0;37.0;44;39.23529411764706;32.0;37.0;43.0;43.0;43.0;39.529411764705884;8;38.0;34.0;37.0;39.0;42;42.0;0;15;15;0;8;8;0;1;41.0;1;2;50.0;1;2;46.0;1;2;32.0;1;2;44.0;1;2;44.0;1;1;41.0;1;2;39.0;1;2;3;43.92857142857143
729;36.13333333333333;36.88235294117647;44.0;36.611111111111114;30.0;38.0;48;38.88235294117647;42.0;39.0;41.0;36.0;43.0;36.88235294117647;8;35.0;41.0;39.0;35.0;35;43.0;0;15;15;0;8;8;0;1;31.0;1;2;49.0;1;2;46.0;1;2;40.0;1;2;44.0;1;2;43.0;1;1;47.0;1;2;44.0;1;2;2;37.785714285714285
730;37.13333333333333;34.35294117647059;39.0;36.083333333333336;32.0;35.0;50;40.588235294117645;37.0;42.0;46.0;42.0;36.0;37.11764705882353;8;31.0;41.0;39.0;35.0;46;42.86666666666667;0;15;15;0;8;8;0;1;40.0;1;2;47.0;1;2;46.0;1;2;41.0;1;2;43.0;1;2;41.0;1;1;42.0;1;2;42.0;1;2;3;41.214285714285715
731;34.733333333333334;32.911764705882355;41.0;33.888888888888886;35.0;36.0;43;35.94117647058823;39.0;31.0;42.0;39.0;42.0;37.64705882352941;8;32.0;37.0;44.0;39.0;42;39.53333333333333;0;15;15;0;8;8;0;1;30.0;1;2;45.0;1;2;44.0;1;2;42.0;1;2;41.0;1;2;39.0;1;1;34.0;1;2;41.0;1;2;2;39.142857142857146
732;35.13333333333333;34.088235294117645;37.0;35.138888888888886;29.5;35.0;36;36.1764705882353;30.0;32.0;50.0;33.0;41.0;35.411764705882355;8;32.0;34.0;39.0;39.0;30;41.53333333333333;0;15;15;0;8;8;0;1;40.0;1;2;43.0;1;2;41.0;1;2;45.0;1;2;41.0;1;2;39.0;1;1;44.0;1;2;38.0;1;2;2;36.714285714285715
733;34.666666666666664;32.733333333333334;0.0;31.41176470588235;28.0;0.0;0;26.7;28.0;0.0;22.0;0.0;0.0;29.25;2;0.0;0.0;43.0;0.0;0;20.0;0;2;2;0;1;1;0;2;30.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;0.0
735;38.4;37.294117647058826;38.0;33.23529411764706;31.0;28.5;0;36.470588235294116;42.0;35.0;37.0;40.0;30.0;33.88235294117647;8;24.0;40.0;47.0;37.0;14;38.2;1;17;15;2;8;8;0;1;35.0;1;2;49.0;1;2;34.0;1;2;32.0;2;2;37.0;1;2;45.0;1;1;39.0;1;2;38.0;1;2;2;31.76923076923077
738;38.666666666666664;37.23529411764706;35.0;37.47222222222222;34.5;39.0;37;38.88235294117647;32.0;42.0;44.0;41.0;42.0;39.470588235294116;8;37.0;42.0;41.0;39.0;42;42.06666666666667;0;15;15;0;8;8;0;1;42.0;1;2;43.0;1;2;43.0;1;2;34.0;1;2;47.0;1;2;43.0;1;1;40.0;1;2;45.0;1;2;3;40.714285714285715
739;37.6;42.0;43.0;38.94444444444444;37.0;40.0;50;40.588235294117645;38.0;43.0;46.0;47.0;37.0;43.1764705882353;8;44.0;38.0;45.0;39.0;46;44.8;0;15;15;0;8;8;0;1;30.0;1;2;50.0;1;2;50.0;1;2;50.0;1;2;42.0;1;2;42.0;1;1;49.0;1;2;44.0;1;2;3;43.785714285714285
740;36.266666666666666;35.88235294117647;30.0;36.888888888888886;33.0;44.0;47;40.1764705882353;32.0;44.0;50.0;43.0;50.0;38.470588235294116;8;32.0;34.0;39.0;38.0;42;38.06666666666667;0;15;15;0;8;8;0;1;30.0;1;2;50.0;1;2;37.0;1;2;36.0;1;2;41.0;1;2;43.0;1;1;33.0;1;2;37.0;1;2;2;37.92857142857143
741;36.93333333333333;35.1764705882353;45.0;37.77777777777778;30.0;38.0;37;40.35294117647059;39.0;44.0;42.0;35.0;45.0;37.64705882352941;8;28.0;37.0;44.0;38.0;42;39.0;0;15;15;0;8;8;0;1;31.0;1;2;47.0;1;2;44.0;1;2;35.0;1;2;37.0;1;2;41.0;1;1;33.0;1;2;45.0;1;2;2;39.714285714285715
742;34.46666666666667;36.23529411764706;47.0;39.166666666666664;34.0;39.0;43;41.94117647058823;37.0;41.0;50.0;40.0;45.0;36.35294117647059;8;32.0;38.0;41.0;37.0;34;37.86666666666667;0;15;15;0;8;8;0;1;30.0;1;2;47.0;1;2;40.0;1;2;32.0;1;2;42.0;1;2;42.0;1;1;33.0;1;2;39.0;1;2;3;43.0
743;37.266666666666666;38.64705882352941;42.0;40.111111111111114;35.0;43.0;50;42.0;35.0;43.0;44.0;50.0;46.0;42.0;8;40.0;43.0;46.0;38.0;45;43.4;0;15;15;0;8;8;0;1;42.0;1;2;43.0;1;2;46.0;1;2;40.0;1;2;42.0;1;2;41.0;1;1;45.0;1;2;47.0;1;2;3;40.785714285714285
744;32.6;33.55882352941177;44.0;36.611111111111114;31.0;35.0;0;38.88235294117647;38.0;41.0;40.0;38.0;50.0;37.294117647058826;8;34.0;32.0;39.0;33.0;47;38.93333333333333;0;15;15;0;8;8;0;1;44.0;1;2;33.0;1;2;38.0;1;2;40.0;1;2;38.0;1;2;42.0;1;1;41.0;1;2;37.0;1;2;2;39.857142857142854
746;34.2;34.1764705882353;37.0;29.97222222222222;12.0;31.0;40;36.23529411764706;34.0;41.0;41.0;41.0;38.0;34.529411764705884;8;40.0;29.0;38.0;33.0;35;41.666666666666664;0;15;15;0;8;8;0;1;33.0;1;2;50.0;1;2;36.0;1;2;42.0;1;2;44.0;1;2;43.0;1;1;40.0;1;2;46.0;1;2;2;39.285714285714285
747;33.03333333333333;38.411764705882355;38.0;37.05555555555556;30.0;38.0;44;39.1764705882353;38.0;44.0;40.0;43.0;46.0;36.588235294117645;8;38.0;29.0;32.0;36.0;34;39.8;0;15;15;0;8;8;0;1;40.0;1;2;42.0;1;2;37.0;1;2;30.0;1;2;42.0;1;2;43.0;1;1;46.0;1;2;40.0;1;2;2;39.57142857142857
749;36.56410256410256;33.833333333333336;0.0;31.764705882352942;31.0;33.0;0;28.788888888888888;20.5;34.0;0.0;17.666666666666668;46.0;11.474358974358974;6;17.0;22.5;10.0;0.0;0;11.75;0;5;5;0;2;1;1;2;0.0;0;2;0.0;1;2;2.0;1;2;0.0;0;2;0.0;0;2;43.0;1;1;0.0;0;2;0.0;0;2;1;5.333333333333333
750;39.93333333333333;38.88235294117647;44.0;38.94444444444444;37.0;38.0;50;40.23529411764706;35.0;41.0;46.0;41.0;46.0;41.1764705882353;8;42.0;45.0;40.0;37.0;46;41.6;0;15;15;0;8;8;0;1;30.0;1;2;50.0;1;2;41.0;1;2;38.0;1;2;43.0;1;2;44.0;1;1;44.0;1;2;44.0;1;2;3;40.5
751;36.53333333333333;39.705882352941174;41.0;41.0;44.0;44.0;42;39.94117647058823;32.0;41.0;40.0;42.0;49.0;42.76470588235294;8;42.0;45.0;46.0;38.0;46;41.2;0;15;15;0;8;8;0;1;30.0;1;2;50.0;1;2;45.0;1;2;40.0;1;2;42.0;1;2;44.0;1;1;36.0;1;2;44.0;1;2;2;39.142857142857146
753;35.4;33.1764705882353;38.0;35.94444444444444;30.0;38.0;40;37.94117647058823;33.0;37.0;50.0;40.0;34.0;38.411764705882355;8;39.0;38.0;39.0;35.0;37;41.53333333333333;0;15;15;0;8;8;0;1;34.0;1;2;43.0;1;2;47.0;1;2;38.0;1;2;43.0;1;2;41.0;1;1;42.0;1;2;44.0;1;2;3;40.57142857142857
754;37.166666666666664;36.588235294117645;36.0;34.52777777777778;32.0;31.0;50;37.470588235294116;30.0;46.0;43.0;36.0;36.0;38.1764705882353;8;30.0;41.0;39.0;39.0;41;41.13333333333333;0;15;15;0;8;8;0;1;35.0;1;2;48.0;1;2;44.0;1;2;40.0;1;2;37.0;1;2;43.0;1;1;42.0;1;2;41.0;1;2;2;38.607142857142854
755;29.666666666666668;24.2;0.0;22.0;0.0;0.0;0;39.714285714285715;0.0;0.0;0.0;42.0;43.0;25.0;1;0.0;0.0;0.0;0.0;25;23.333333333333332;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;35.0;1;2;0.0;0;2;1;0.0
758;34.8;36.588235294117645;43.0;37.55555555555556;33.0;31.0;42;36.44117647058823;32.0;37.0;45.0;42.0;44.0;35.64705882352941;8;24.0;34.0;45.0;34.0;38;40.6;0;15;15;0;8;8;0;1;32.0;1;2;40.0;1;2;39.0;1;2;36.0;1;2;45.0;1;2;43.0;1;1;47.0;1;2;44.0;1;2;2;37.214285714285715
759;34.86666666666667;36.529411764705884;44.0;38.166666666666664;31.0;41.0;42;38.64705882352941;32.0;37.0;45.0;43.0;44.0;39.470588235294116;8;30.0;42.0;48.0;36.0;42;42.733333333333334;0;15;15;0;8;8;0;1;31.0;1;2;50.0;1;2;47.0;1;2;40.0;1;2;47.0;1;2;41.0;1;1;44.0;1;2;41.0;1;2;3;43.57142857142857
760;35.8;36.470588235294116;43.0;37.861111111111114;33.0;33.0;42;37.05882352941177;32.0;37.0;43.0;45.0;45.0;39.470588235294116;8;36.0;36.0;48.0;37.0;42;41.666666666666664;0;15;15;0;8;8;0;1;32.0;1;2;50.0;1;2;45.0;1;2;37.0;1;2;47.0;1;2;43.0;1;1;42.0;1;2;38.0;1;2;2;39.0
763;29.95;33.38235294117647;41.0;38.0;29.0;33.0;50;35.76470588235294;31.0;31.0;40.0;43.0;37.0;38.911764705882355;8;31.5;31.5;40.0;39.0;45;43.53333333333333;0;15;15;0;8;8;0;1;35.0;1;2;42.0;1;2;45.0;1;2;47.0;1;2;47.0;1;2;41.0;1;1;44.0;1;2;46.0;1;2;2;38.214285714285715
764;27.224358974358974;33.6;0.0;25.794117647058822;20.0;0.0;0;13.458333333333334;19.0;0.0;0.0;14.0;14.5;12.0;1;0.0;0.0;0.0;0.0;0;20.0;1;5;3;2;2;0;2;2;0.0;0;2;0.0;0;2;27.0;2;2;0.0;0;2;0.0;0;2;26.0;1;1;0.0;0;2;0.0;0;2;1;0.0
765;33.53333333333333;31.176470588235293;50.0;31.61111111111111;31.0;40.0;43;40.294117647058826;42.0;38.0;45.0;34.0;46.0;35.5;8;30.5;35.0;30.5;39.0;32;37.6;1;17;15;2;8;8;0;1;31.0;2;2;44.0;1;2;41.0;1;2;38.0;1;2;38.0;1;2;40.0;1;1;36.0;1;2;34.0;1;2;2;38.357142857142854
766;30.766666666666666;30.0;32.0;35.888888888888886;30.0;31.0;46;36.705882352941174;32.0;37.0;41.0;39.0;37.0;37.411764705882355;8;39.0;33.0;37.0;36.0;42;36.266666666666666;0;15;15;0;8;8;0;1;38.0;1;2;40.0;1;2;40.0;1;2;38.0;1;2;36.0;1;2;34.0;1;1;32.0;1;2;31.0;1;2;2;37.357142857142854
768;37.6;39.1764705882353;46.0;38.55555555555556;36.0;44.0;50;41.05882352941177;43.0;43.0;46.0;40.0;46.0;38.88235294117647;8;37.0;44.0;40.0;35.0;33;41.2;0;15;15;0;8;8;0;1;33.0;1;2;41.0;1;2;44.0;1;2;37.0;1;2;46.0;1;2;40.0;1;1;49.0;1;2;39.0;1;2;3;44.0
770;37.733333333333334;37.76470588235294;46.0;43.0;41.0;43.0;0;39.94117647058823;37.0;42.0;50.0;42.0;35.0;39.411764705882355;8;31.0;40.0;46.0;35.0;44;40.333333333333336;0;15;15;0;8;8;0;1;38.0;1;2;48.0;1;2;42.0;1;2;37.0;1;2;46.0;1;2;45.0;1;1;38.0;1;2;31.0;1;2;2;39.5
771;34.46666666666667;37.11764705882353;43.0;35.97222222222222;29.5;33.0;45;34.5;29.5;40.0;40.0;38.0;45.0;34.470588235294116;8;33.0;28.5;36.0;36.0;41;36.0;0;15;15;0;8;8;0;1;41.0;1;2;42.0;1;2;32.0;1;2;39.0;1;2;30.0;1;2;42.0;1;1;32.0;1;2;33.0;1;2;2;36.714285714285715
772;32.53333333333333;33.35294117647059;40.0;40.94444444444444;35.0;36.0;46;35.23529411764706;30.0;35.0;43.0;43.0;34.0;37.76470588235294;8;33.0;35.0;39.0;37.0;44;42.13333333333333;0;15;15;0;8;8;0;1;40.0;1;2;42.0;1;2;41.0;1;2;45.0;1;2;44.0;1;2;42.0;1;1;38.0;1;2;45.0;1;2;2;39.57142857142857
773;36.13333333333333;37.8235294117647;46.0;38.611111111111114;34.0;41.0;0;41.1764705882353;42.0;46.0;50.0;34.0;49.0;39.470588235294116;8;40.0;34.0;41.0;35.0;43;43.0;0;15;15;0;8;8;0;1;42.0;1;2;46.0;1;2;42.0;1;2;40.0;1;2;46.0;1;2;43.0;1;1;39.0;1;2;46.0;1;2;3;40.714285714285715
774;35.0;32.38235294117647;46.0;35.638888888888886;41.0;33.0;48;35.470588235294116;25.0;37.0;43.0;41.0;36.0;36.11764705882353;8;31.0;37.0;34.0;37.0;44;38.06666666666667;1;17;15;2;8;7;1;1;27.0;2;2;33.0;1;2;44.0;1;2;40.0;1;2;40.0;1;2;41.0;1;1;38.0;1;2;43.0;1;2;2;34.785714285714285
776;37.666666666666664;34.23529411764706;49.0;34.833333333333336;27.5;36.0;50;38.294117647058826;39.0;40.0;47.0;39.0;38.0;38.705882352941174;8;31.0;35.0;40.0;38.0;44;40.86666666666667;0;15;15;0;8;8;0;1;42.0;1;2;42.0;1;2;42.0;1;2;45.0;1;2;39.0;1;2;41.0;1;1;37.0;1;2;39.0;1;2;2;38.285714285714285
777;36.13333333333333;36.94117647058823;34.0;39.0;33.0;38.0;43;41.23529411764706;31.0;46.0;48.0;39.0;43.0;39.64705882352941;8;33.0;41.0;39.0;37.0;47;40.4;0;15;15;0;8;8;0;1;45.0;1;2;39.0;1;2;38.0;1;2;38.0;1;2;45.0;1;2;44.0;1;1;39.0;1;2;37.0;1;2;3;40.0
