NUMERO;LOCALIDAD_COLEGIO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;BIOLOGIA_ICFES;IDIOMA_ICFES;LOCALIDAD;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCP_UNO;NAA_UNO;NAP_UNO;ESTADO_FINAL;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;PROMEDIO_DOS;CAR_DOS;NCC_DOS;NCA_DOS;NCP_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INTEGRAL;VECES_INTEGRAL;CREDITOS_INTEGRAL;NOTA_FISICA_UNO;VECES_FISICA_UNO;CREDITOS_FISICA_UNO;NOTA_MATERIALES;VECES_MATERIALES;CREDITOS_MATERIALES;NOTA_DEMOCRACIA;VECES_DEMOCRACIA;CREDITOS_DEMOCRACIA;NOTA_PBASICA;VECES_PBASICA;CREDITOS_PBASICA;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;RENDIMIENTO_TRES
328;10;449.66;58.89;59.61;53.85;58.45;5;34.0;2;22;7;6;1;5;27.5;35.0;30.0;40.0;35.0;40.0;45.0;35.78125;1;19;16;3;6;5;1;1;35.0;1;3;27.5;2;3;30.0;1;3;39.0;1;2;0.0;0;1;45.0;1;3;41.0;1;2;2
329;20;451.91;61.4;58.23;55.79;53.32;20;33.36666666666667;2;22;7;5;2;5;27.5;35.0;27.5;40.0;30.0;40.0;49.0;34.25;2;25;16;9;6;5;1;1;30.0;2;3;30.0;1;3;28.333333333333332;3;3;34.0;1;2;0.0;0;1;45.0;1;3;40.0;1;2;2
331;20;424.11;36.42;55.85;57.84;53.32;20;45.0;0;2;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;45.0;30.0;0;2;2;0;1;1;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;45.0;1;2;4
332;20;468.92;65.16;64.0;58.09;62.69;13;24.59047619047619;3;27;12;3;4;1;27.5;35.0;30.0;35.0;15.5;18.857142857142858;7.0;26.183333333333334;2;27;15;12;6;3;3;2;30.0;1;3;23.75;4;3;22.5;2;3;13.0;1;2;45.0;1;1;31.0;1;3;0.0;0;2;1
333;10;458.64;70.23;47.62;57.49;61.22;10;35.92307692307692;0;13;0;6;0;1;30.0;45.0;30.0;45.0;41.0;40.0;0.0;29.166666666666668;3;32;15;17;6;3;3;1;23.333333333333332;3;3;22.5;4;3;35.0;1;3;27.5;2;2;50.0;1;1;30.0;1;3;0.0;0;2;2
334;9;430.6;78.22;51.73;55.99;52.09;9;36.0;1;19;4;6;1;5;27.5;45.0;30.0;40.0;35.0;40.0;50.0;32.470588235294116;2;26;17;9;7;5;2;1;30.0;1;3;25.0;2;3;23.333333333333332;3;3;35.0;1;2;45.0;1;1;40.0;1;3;41.0;1;2;2
335;9;381.58;39.55;57.26;48.23;49.65;9;26.59090909090909;2;18;7;3;2;1;17.5;45.0;17.5;35.0;0.0;45.0;0.0;15.0;0;10;10;0;4;0;4;2;15.0;1;3;0.0;0;3;15.0;1;3;0.0;0;2;15.0;1;1;15.0;1;3;0.0;0;2;1
336;7;463.62;74.12;52.72;65.04;50.37;7;42.0;0;15;0;7;0;5;35.0;45.0;45.0;45.0;45.0;40.0;45.0;43.23529411764706;0;17;17;0;7;7;0;1;40.0;1;3;40.0;1;3;45.0;1;3;45.0;1;2;45.0;1;1;45.0;1;3;45.0;1;2;2
337;20;430.81;67.05;56.8;61.53;46.06;10;35.86666666666667;1;19;4;6;1;1;27.5;50.0;30.0;40.0;35.0;40.0;44.0;27.529411764705884;1;23;17;6;7;5;2;2;20.0;3;3;30.0;1;3;30.0;1;3;30.0;1;2;45.0;1;1;35.0;1;3;9.0;1;2;1
338;20;436.48;64.09;58.4;56.75;47.79;20;35.8;0;15;0;7;0;5;30.0;45.0;30.0;45.0;35.0;40.0;41.0;37.35294117647059;0;17;17;0;7;7;0;1;45.0;1;3;30.0;1;3;35.0;1;3;30.0;1;2;45.0;1;1;40.0;1;3;40.0;1;2;2
339;20;456.57;66.83;52.72;57.49;46.92;10;37.666666666666664;0;15;0;7;0;5;30.0;45.0;40.0;40.0;40.0;35.0;40.0;34.94117647058823;1;20;17;3;7;7;0;1;30.0;1;3;30.0;2;3;35.0;1;3;30.0;1;2;45.0;1;1;40.0;1;3;42.0;1;2;2
340;8;455.96;61.22;60.81;59.08;59.9;8;35.733333333333334;0;15;0;7;0;5;30.0;45.0;30.0;35.0;40.0;35.0;43.0;31.88235294117647;3;29;17;12;7;4;3;1;27.5;2;3;23.333333333333332;3;3;27.5;2;3;30.0;1;2;45.0;1;1;40.0;1;3;41.0;1;2;2
341;8;425.17;60.8;49.27;62.6;53.98;20;25.454545454545453;2;18;7;3;2;1;15.0;40.0;20.0;40.0;0.0;40.0;0.0;17.0;0;10;10;0;4;0;4;2;15.0;1;3;0.0;0;3;15.0;1;3;0.0;0;2;20.0;1;1;20.0;1;3;0.0;0;2;1
342;20;446.11;74.12;57.57;53.11;50.37;20;29.09090909090909;1;15;4;4;1;1;17.5;40.0;30.0;40.0;0.0;40.0;0.0;24.166666666666668;0;12;12;0;5;2;3;2;15.0;1;3;0.0;0;3;20.0;1;3;15.0;1;2;35.0;1;1;40.0;1;3;0.0;0;2;1
343;20;466.21;64.09;60.81;56.75;57.27;20;36.92307692307692;0;13;0;6;0;1;35.0;45.0;35.0;45.0;30.0;40.0;0.0;28.533333333333335;2;36;15;21;6;5;1;2;35.0;1;3;12.666666666666666;6;3;35.0;1;3;30.0;1;2;30.0;1;1;30.0;3;3;0.0;0;2;1
344;10;442.53;53.45;56.39;51.63;50.67;10;27.727272727272727;1;31;20;4;1;1;20.0;30.0;30.0;35.0;0.0;40.0;0.0;19.14814814814815;4;45;9;36;4;0;4;1;17.833333333333332;6;3;0.0;0;3;18.166666666666668;6;3;20.0;3;2;24.333333333333332;3;1;0.0;0;3;0.0;0;2;1
345;20;489.35;70.23;60.0;57.49;59.9;11;40.333333333333336;0;15;0;7;0;5;30.0;45.0;40.0;45.0;45.0;40.0;50.0;36.73529411764706;1;20;17;3;7;6;1;1;35.0;1;3;27.5;2;3;35.0;1;3;35.0;1;2;50.0;1;1;40.0;1;3;46.0;1;2;2
346;1;451.46;67.19;53.57;56.75;52.09;4;33.01282051282051;2;24;11;4;2;1;26.666666666666668;45.0;27.5;40.0;35.0;40.0;0.0;27.796666666666667;4;45;15;30;6;3;3;1;24.4;5;3;21.75;4;3;30.0;1;3;24.25;4;2;50.0;1;1;30.0;2;3;0.0;0;2;1
347;8;452.47;60.24;56.39;58.72;56.01;8;36.81818181818182;0;11;0;5;0;1;30.0;50.0;35.0;45.0;0.0;35.0;0.0;22.0;0;15;15;0;6;2;4;2;15.0;1;3;15.0;1;3;15.0;1;3;15.0;1;2;45.0;1;1;40.0;1;3;0.0;0;2;1
348;20;478.84;69.99;46.84;65.0;54.57;10;29.35897435897436;2;24;11;4;2;1;21.666666666666668;30.0;25.0;40.0;40.0;40.0;0.0;26.6;3;45;15;30;6;4;2;1;22.666666666666668;6;3;17.0;5;3;30.0;1;3;30.0;1;2;40.0;1;1;30.0;2;3;0.0;0;2;1
349;20;465.33;66.83;50.22;59.82;52.09;20;25.0;2;18;7;3;2;1;20.0;30.0;20.0;40.0;0.0;35.0;0.0;13.75;0;7;7;0;3;0;3;2;0.0;0;3;0.0;0;3;15.0;1;3;0.0;0;2;20.0;1;1;15.0;1;3;0.0;0;2;1
350;13;431.95;70.24;56.61;55.22;42.99;8;31.818181818181817;0;11;0;5;0;1;30.0;35.0;30.0;30.0;0.0;40.0;0.0;24.625;6;36;15;21;5;0;5;1;23.25;4;3;25.0;2;3;25.0;2;3;25.0;2;2;0.0;2;1;25.0;2;3;0.0;0;2;1
351;13;498.15;62.84;58.68;57.36;55.64;11;39.0;0;15;0;7;0;5;30.0;50.0;35.0;40.0;45.0;40.0;45.0;33.23529411764706;2;26;17;9;7;5;2;1;25.0;2;3;21.666666666666668;3;3;35.0;1;3;30.0;1;2;45.0;1;1;45.0;1;3;40.0;1;2;2
352;16;436.79;79.3;42.78;54.55;41.6;16;39.666666666666664;0;15;0;7;0;5;30.0;45.0;45.0;40.0;35.0;40.0;50.0;38.470588235294116;1;20;17;3;7;7;0;1;40.0;1;3;35.0;1;3;35.0;1;3;30.0;1;2;45.0;1;1;45.0;2;3;42.0;1;2;2
353;20;457.45;65.16;56.51;62.54;53.32;20;33.40909090909091;1;14;3;4;1;1;30.0;45.0;27.5;35.0;0.0;40.0;0.0;24.111111111111107;3;37;15;22;6;3;3;1;15.25;4;3;14.75;4;3;30.0;1;3;23.333333333333332;3;2;45.0;1;1;30.0;1;3;0.0;0;2;1
354;8;455.69;58.13;56.51;53.95;49.65;8;36.0;1;19;4;6;1;5;25.0;45.0;35.0;45.0;40.0;40.0;40.0;33.588235294117645;1;23;17;6;7;6;1;1;30.0;1;3;28.333333333333332;3;3;30.0;1;3;30.0;1;2;45.0;1;1;45.0;1;3;33.0;1;2;1
355;1;439.2;70.42;51.86;56.37;48.65;1;39.0;0;15;0;7;0;1;30.0;45.0;40.0;40.0;40.0;35.0;50.0;36.911764705882355;1;20;17;3;7;6;1;1;30.0;1;3;27.5;2;3;40.0;1;3;30.0;1;2;45.0;1;1;50.0;1;3;40.0;1;2;1
356;20;446.59;58.5;56.0;52.41;50.37;7;37.07692307692308;0;13;0;6;0;1;30.0;45.0;35.0;40.0;41.0;45.0;0.0;32.333333333333336;3;27;15;12;6;4;2;1;30.0;2;3;28.333333333333332;3;3;25.0;2;3;30.0;1;2;40.0;1;1;45.0;1;3;0.0;0;2;2
357;20;481.92;74.32;58.4;52.41;51.23;20;34.93333333333333;1;19;4;6;1;5;27.5;35.0;35.0;40.0;45.0;35.0;37.0;37.94117647058823;0;17;17;0;7;7;0;1;35.0;1;3;45.0;1;3;35.0;1;3;30.0;1;2;45.0;1;1;35.0;1;3;45.0;1;2;2
358;11;460.47;60.48;53.97;53.71;47.66;11;31.818181818181817;1;25;12;4;1;13;22.5;40.0;35.0;35.0;0.0;40.0;0.0;25.375;3;18;12;6;5;1;4;1;25.0;2;3;0.0;0;3;9.0;1;3;27.5;2;2;27.5;2;1;40.0;1;3;0.0;0;2;1
359;20;435.26;63.78;56.78;42.0;52.09;20;36.6;0;15;0;7;0;5;30.0;40.0;35.0;40.0;40.0;40.0;42.0;31.676470588235293;3;31;17;14;7;6;1;1;30.0;1;3;27.5;4;3;30.0;1;3;30.0;2;2;50.0;1;1;30.0;2;3;38.0;1;2;2
360;12;451.11;67.54;58.93;58.09;52.09;11;29.09090909090909;1;15;4;4;1;1;17.5;40.0;30.0;40.0;0.0;40.0;0.0;15.416666666666666;0;12;12;0;5;0;5;2;15.0;1;3;0.0;0;3;15.0;1;3;15.0;1;2;20.0;1;1;15.0;1;3;0.0;0;2;1
361;17;486.18;85.29;53.57;54.55;54.64;10;35.0;0;15;0;7;0;5;30.0;35.0;35.0;40.0;35.0;40.0;40.0;31.970588235294116;1;20;17;3;7;6;1;1;30.0;1;3;22.5;2;3;35.0;1;3;30.0;1;2;45.0;1;1;30.0;1;3;43.0;1;2;2
362;4;466.44;70.23;57.57;62.31;48.65;4;34.333333333333336;2;22;7;6;1;5;25.0;35.0;30.0;45.0;40.0;30.0;50.0;37.1764705882353;0;17;17;0;7;7;0;1;35.0;1;3;35.0;1;3;35.0;1;3;30.0;1;2;40.0;1;1;45.0;1;3;41.0;1;2;2
363;8;498.25;85.29;68.44;56.75;71.12;20;41.13333333333333;0;15;0;7;0;5;45.0;40.0;35.0;45.0;45.0;35.0;41.0;40.1764705882353;0;17;17;0;7;7;0;1;45.0;1;3;35.0;1;3;35.0;1;3;35.0;1;2;45.0;1;1;45.0;1;3;44.0;1;2;2
364;9;460.54;63.86;58.4;59.08;83.41;8;29.564102564102562;2;24;11;4;2;10;23.333333333333332;40.0;25.0;35.0;33.0;35.0;0.0;32.666666666666664;0;15;15;0;6;6;0;1;30.0;1;3;30.0;1;3;35.0;1;3;30.0;1;2;40.0;1;1;35.0;1;3;0.0;0;2;1
366;16;438.31;53.42;49.04;63.27;47.66;19;35.0;2;22;7;6;1;10;27.5;40.0;30.0;40.0;45.0;35.0;40.0;36.470588235294116;1;20;17;3;7;6;1;1;35.0;1;3;25.0;2;3;35.0;1;3;40.0;1;2;45.0;1;1;40.0;1;3;45.0;1;2;2
367;4;472.99;70.23;65.0;48.87;51.23;8;34.733333333333334;0;15;0;7;0;5;30.0;35.0;30.0;40.0;40.0;35.0;43.0;39.76470588235294;0;17;17;0;7;7;0;1;40.0;1;3;35.0;1;3;40.0;1;3;30.0;1;2;50.0;1;1;45.0;1;3;43.0;1;2;2
368;20;423.59;66.96;48.49;54.55;40.5;20;25.0;0;11;0;2;3;1;20.0;35.0;20.0;40.0;0.0;25.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
369;9;484.38;74.12;57.57;62.31;59.9;9;30.033333333333335;2;22;7;5;2;1;27.5;30.0;27.5;35.0;30.0;35.0;34.0;31.294117647058822;1;20;17;3;7;6;1;1;30.0;1;3;25.0;2;3;30.0;1;3;30.0;1;2;40.0;1;1;35.0;1;3;36.0;1;2;1
370;20;445.74;69.99;51.73;62.54;62.69;20;33.02222222222222;1;23;8;6;1;5;23.333333333333332;35.0;30.0;35.0;46.0;35.0;40.0;35.94117647058823;1;20;17;3;7;7;0;1;35.0;1;3;30.0;1;3;30.0;2;3;35.0;1;2;40.0;1;1;40.0;1;3;48.0;1;2;2
371;7;443.95;56.59;47.54;55.8;49.65;7;24.431818181818183;2;32;21;3;2;1;17.5;30.0;21.25;40.0;0.0;35.0;0.0;30.625;0;7;7;0;3;3;0;1;0.0;0;3;0.0;0;3;30.0;1;3;0.0;0;2;35.0;1;1;40.0;1;3;0.0;0;2;1
372;10;460.31;60.24;51.53;55.18;59.92;11;20.454545454545453;4;35;24;2;3;1;16.25;30.0;15.0;30.0;0.0;25.0;0.0;11.25;1;6;3;3;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;15.0;2;3;0.0;0;2;1
373;20;435.45;70.62;48.49;52.41;44.34;9;29.594444444444445;2;32;17;4;3;5;26.666666666666668;35.0;23.75;40.0;46.0;30.0;17.0;30.41176470588235;1;20;17;3;7;5;2;1;27.0;2;3;30.0;1;3;30.0;1;3;31.0;1;2;50.0;1;1;40.0;1;3;12.0;1;2;1
374;9;471.3;78.81;52.72;53.11;48.65;9;31.59090909090909;1;14;3;4;1;1;30.0;35.0;27.5;40.0;0.0;35.0;0.0;28.46153846153846;3;20;13;7;5;3;2;1;22.5;2;3;25.0;2;3;30.0;1;3;0.0;0;2;32.5;2;1;35.0;1;3;0.0;0;2;1
375;10;476.11;67.19;56.0;52.41;50.37;10;34.333333333333336;0;15;0;7;0;5;30.0;30.0;30.0;40.0;35.0;35.0;50.0;32.411764705882355;2;23;17;6;7;7;0;1;30.0;2;3;30.0;2;3;30.0;1;3;30.0;1;2;40.0;1;1;35.0;1;3;38.0;1;2;2
376;16;445.93;66.5;53.45;50.07;44.74;6;34.8;1;23;8;6;1;1;25.0;40.0;35.0;40.0;37.0;35.0;44.0;35.161764705882355;1;26;17;9;7;7;0;1;33.0;1;3;32.0;1;3;30.25;4;3;30.0;1;2;45.0;1;1;43.0;1;3;39.0;1;2;1
377;11;428.23;75.98;52.53;53.85;39.11;11;32.0;1;18;3;6;1;5;30.0;40.0;25.0;30.0;30.0;35.0;40.0;30.058823529411764;2;23;17;6;7;5;2;1;22.5;2;3;27.5;2;3;30.0;1;3;35.0;1;2;45.0;1;1;30.0;1;3;33.0;1;2;2
378;20;433.51;80.4;47.54;53.85;44.74;20;15.0;0;11;0;0;5;1;15.0;15.0;15.0;15.0;0.0;15.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
379;6;478.59;67.19;65.79;54.55;53.32;18;31.363636363636363;0;11;0;5;0;10;30.0;30.0;30.0;40.0;0.0;35.0;0.0;26.833333333333332;3;30;15;15;6;3;3;1;21.666666666666668;3;3;30.0;1;3;22.5;2;3;30.0;1;2;50.0;1;1;23.333333333333332;3;3;0.0;0;2;1
380;15;466.9;62.84;51.55;61.19;53.56;19;15.0;0;11;0;0;5;1;15.0;15.0;15.0;15.0;0.0;15.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
381;20;487.33;58.15;61.03;57.36;55.64;10;34.46666666666667;0;15;0;7;0;2;35.0;35.0;30.0;40.0;35.0;35.0;36.0;32.411764705882355;2;23;17;6;7;5;2;1;30.0;1;3;22.5;2;3;22.5;2;3;30.0;1;2;45.0;1;1;45.0;1;3;43.0;1;2;2
382;5;479.25;67.77;49.04;55.53;60.2;5;31.9;1;18;3;6;1;5;30.0;40.0;27.5;30.0;35.0;30.0;33.0;33.44117647058823;1;20;17;3;7;6;1;1;35.0;1;3;27.5;2;3;30.0;1;3;30.0;1;2;40.0;1;1;35.0;1;3;43.0;1;2;2
383;11;438.22;62.82;56.51;51.92;59.81;11;31.88888888888889;1;23;8;6;1;5;23.333333333333332;35.0;30.0;40.0;35.0;35.0;40.0;34.1764705882353;1;23;17;6;7;7;0;1;30.0;1;3;31.333333333333332;3;3;30.0;1;3;30.0;1;2;45.0;1;1;40.0;1;3;41.0;1;2;2
384;20;434.18;58.18;56.8;53.57;37.38;20;20.0;3;19;8;2;3;1;15.0;30.0;15.0;35.0;0.0;20.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
385;10;474.29;76.15;50.98;60.01;100.34;10;29.09090909090909;0;11;0;4;1;1;30.0;30.0;25.0;35.0;0.0;30.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
386;20;482.46;85.29;56.0;64.3;61.22;20;39.2;0;15;0;7;0;5;40.0;40.0;35.0;40.0;40.0;35.0;44.0;38.73529411764706;1;20;17;3;7;7;0;1;40.0;1;3;32.5;2;3;35.0;1;3;35.0;1;2;45.0;1;1;45.0;1;3;43.0;1;2;2
387;20;466.71;67.33;58.7;58.72;52.42;15;25.202380952380953;3;38;23;3;4;1;45.0;35.0;12.428571428571429;30.0;12.0;18.75;9.0;22.747252747252748;4;55;13;42;5;2;3;1;12.333333333333334;6;3;9.571428571428571;7;3;21.666666666666668;3;3;0.0;0;2;45.0;1;1;40.0;2;3;0.0;0;2;1
388;20;439.02;67.19;53.57;46.13;46.06;8;20.0;3;38;23;3;4;1;20.0;35.0;20.0;30.0;5.0;30.0;10.0;32.666666666666664;1;18;15;3;6;4;2;1;30.0;1;3;35.0;1;3;25.0;2;3;25.0;1;2;50.0;1;1;40.0;1;3;0.0;0;2;1
389;10;437.85;56.59;61.99;53.85;58.45;11;22.796825396825398;4;45;30;3;4;1;21.666666666666668;35.0;16.428571428571427;35.0;5.0;25.0;33.0;17.73076923076923;4;37;13;24;5;1;4;1;6.0;2;3;12.5;4;3;21.666666666666668;3;3;0.0;0;2;45.0;1;1;21.666666666666668;3;3;0.0;0;2;1
390;10;480.26;74.32;60.81;56.75;49.51;10;21.818181818181817;2;18;7;3;2;1;17.5;30.0;15.0;35.0;0.0;30.0;0.0;12.857142857142858;0;6;6;0;2;0;2;2;0.0;0;3;0.0;0;3;15.0;1;3;0.0;0;2;0.0;0;1;15.0;1;3;0.0;0;2;1
391;20;453.18;74.12;55.16;46.74;49.51;10;25.0;2;26;15;3;2;1;20.0;30.0;25.0;30.0;0.0;30.0;0.0;27.142857142857142;1;13;7;6;3;2;1;2;15.0;3;3;0.0;0;3;35.0;1;3;0.0;0;2;40.0;1;1;0.0;0;3;0.0;0;2;1
392;20;452.96;54.43;58.23;55.79;71.53;5;36.333333333333336;1;19;4;6;1;5;25.0;40.0;35.0;45.0;40.0;35.0;50.0;36.8235294117647;0;17;17;0;7;7;0;1;40.0;1;3;30.0;1;3;30.0;1;3;35.0;1;2;50.0;1;1;40.0;1;3;43.0;1;2;2
393;20;433.63;66.83;55.16;53.11;71.12;20;36.8;0;15;0;7;0;5;35.0;40.0;30.0;40.0;40.0;40.0;41.0;39.23529411764706;0;17;17;0;7;7;0;1;30.0;1;3;45.0;1;3;40.0;1;3;30.0;1;2;45.0;1;1;45.0;1;3;41.0;1;2;2
394;8;463.07;63.86;58.4;61.56;52.09;8;33.93333333333333;2;22;7;6;1;5;27.5;35.0;35.0;45.0;35.0;35.0;37.0;37.411764705882355;0;17;17;0;7;7;0;1;35.0;1;3;40.0;1;3;30.0;1;3;30.0;1;2;35.0;1;1;50.0;1;3;38.0;1;2;2
395;7;468.52;57.98;60.98;60.55;54.19;7;15.0;0;11;0;0;5;1;15.0;15.0;15.0;15.0;0.0;15.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
396;9;432.05;70.23;55.16;53.11;62.69;9;29.281818181818185;3;34;21;3;2;1;22.4;35.0;27.5;45.0;0.0;35.0;0.0;27.139999999999997;2;30;15;15;4;2;2;2;18.8;5;3;0.0;1;3;25.0;2;3;0.0;1;2;50.0;1;1;30.0;1;3;0.0;0;2;1
397;11;455.38;74.12;47.62;50.99;58.59;1;32.72727272727273;0;11;0;4;1;1;20.0;40.0;40.0;45.0;0.0;35.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;2
398;2;450.18;66.83;55.16;46.74;71.12;11;35.53333333333333;0;15;0;7;0;5;30.0;35.0;35.0;40.0;35.0;40.0;44.0;37.64705882352941;0;17;17;0;7;7;0;1;35.0;1;3;45.0;1;3;35.0;1;3;35.0;1;2;40.0;1;1;35.0;1;3;40.0;1;2;2
399;20;479.89;63.87;53.45;64.99;76.45;20;38.18181818181818;0;11;0;5;0;1;40.0;35.0;40.0;40.0;0.0;30.0;0.0;26.333333333333332;0;15;15;0;6;4;2;2;35.0;1;3;15.0;1;3;15.0;1;3;30.0;1;2;35.0;1;1;35.0;1;3;0.0;0;2;1
400;10;380.82;39.56;50.98;50.07;33.63;10;28.333333333333332;2;26;11;5;2;1;20.0;35.0;25.0;40.0;30.0;40.0;30.0;27.533333333333335;3;32;15;17;6;3;3;1;14.0;4;3;8.666666666666666;3;3;40.0;1;3;27.5;2;2;50.0;1;1;40.0;1;3;0.0;0;2;1
401;10;441.95;57.98;56.39;55.18;41.36;8;15.0;0;11;0;0;5;1;15.0;15.0;15.0;15.0;0.0;15.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
402;18;456.96;72.34;54.91;55.8;59.81;18;35.0;1;19;4;6;1;5;25.0;35.0;30.0;40.0;45.0;35.0;50.0;37.11764705882353;1;20;17;3;7;7;0;1;35.0;1;3;40.0;1;3;30.0;2;3;30.0;1;2;50.0;1;1;40.0;1;3;43.0;1;2;2
403;20;443.36;64.09;53.57;59.08;52.09;20;36.666666666666664;1;19;4;7;0;5;30.0;40.0;35.0;45.0;40.0;40.0;40.0;35.8235294117647;1;20;17;3;7;7;0;1;30.0;1;3;30.0;2;3;35.0;1;3;35.0;1;2;45.0;1;1;45.0;1;3;37.0;1;2;2
404;10;445.47;62.84;56.34;65.51;55.64;10;26.8;3;27;12;3;4;10;22.5;40.0;28.333333333333332;35.0;27.5;35.0;11.0;31.61764705882353;1;20;17;3;7;6;1;1;30.0;1;3;27.5;2;3;30.0;1;3;30.0;1;2;40.0;1;1;35.0;1;3;35.0;1;2;2
405;20;456.15;74.38;51.86;56.37;58.26;8;25.90909090909091;1;15;4;3;2;1;17.5;35.0;25.0;35.0;0.0;35.0;0.0;12.857142857142858;0;6;6;0;2;0;2;2;0.0;0;3;0.0;0;3;15.0;1;3;0.0;0;2;0.0;0;1;15.0;1;3;0.0;0;2;1
406;1;442.89;74.12;55.16;55.27;61.22;10;15.0;0;11;0;0;5;1;15.0;15.0;15.0;15.0;0.0;15.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
407;12;445.87;69.34;63.02;44.38;54.57;13;31.433333333333334;1;18;3;6;1;11;30.0;30.0;27.5;35.0;35.0;30.0;37.0;31.11764705882353;2;25;17;8;7;6;1;1;30.0;1;3;25.0;3;3;35.0;1;3;30.0;2;2;45.0;1;1;30.0;1;3;32.0;1;2;2
408;11;476.19;78.81;55.16;65.04;43.48;11;20.454545454545453;0;11;0;2;3;1;15.0;25.0;15.0;35.0;0.0;35.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
409;15;450.96;66.5;50.98;68.01;57.13;15;31.5;2;26;11;5;2;5;25.0;35.0;22.5;40.0;35.0;35.0;45.0;30.08823529411765;3;25;17;8;7;5;2;1;22.5;2;3;30.0;1;3;30.0;2;3;25.5;2;2;40.0;1;1;35.0;1;3;34.0;1;2;2
410;8;474.27;70.62;48.49;59.08;57.27;8;37.0;0;15;0;7;0;5;30.0;40.0;30.0;45.0;40.0;40.0;50.0;35.588235294117645;0;17;17;0;7;7;0;1;35.0;1;3;35.0;1;3;35.0;1;3;30.0;1;2;45.0;1;1;35.0;1;3;40.0;1;2;2
411;10;446.31;65.16;58.93;49.87;71.53;8;18.181818181818183;0;11;0;1;4;1;15.0;15.0;15.0;40.0;0.0;25.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
412;7;443.91;63.08;56.61;57.49;52.11;7;34.54545454545455;0;11;0;5;0;13;35.0;35.0;30.0;45.0;0.0;35.0;0.0;32.5;0;12;12;0;4;4;0;1;30.0;1;3;35.0;1;3;35.0;1;3;0.0;0;2;0.0;0;1;30.0;1;3;0.0;0;2;1
413;18;488.26;63.87;50.98;60.01;76.45;7;20.450000000000003;4;41;28;3;3;1;18.4;30.0;18.75;30.0;8.0;30.0;0.0;18.0;2;21;12;9;5;2;3;2;5.0;2;3;0.0;0;3;12.333333333333334;3;3;2.0;1;2;40.0;1;1;40.0;1;3;0.0;0;2;1
414;8;465.73;85.29;56.0;50.31;55.95;8;36.86666666666667;2;22;7;7;0;2;32.5;40.0;30.0;40.0;40.0;35.0;49.0;33.05882352941177;2;23;17;6;7;5;2;1;27.5;2;3;27.5;2;3;35.0;1;3;33.0;1;2;45.0;1;1;35.0;1;3;38.0;1;2;2
415;20;416.96;79.06;51.08;50.31;47.79;14;36.666666666666664;0;15;0;7;0;5;35.0;40.0;35.0;40.0;35.0;35.0;40.0;38.1764705882353;0;17;17;0;7;7;0;1;35.0;1;3;45.0;1;3;40.0;1;3;30.0;1;2;50.0;1;1;35.0;1;3;37.0;1;2;2
